b: {FlightNum: int,Origin: chararray,Dest: chararray,Diverted: int}
(4688,RDU,AUS,1)
(4849,LGA,CMH,1)
(4887,LGA,CLE,1)
(207,DTW,SEA,1)
(268,PHX,DTW,1)
(296,PHX,MEM,1)
(368,SFO,MSP,1)
(670,SLC,MSP,1)
(678,MSP,EWR,1)
(728,MHT,DTW,1)
(740,MSP,DTW,1)
(804,KOA,SEA,1)
(961,FLL,MEM,1)
(1026,DEN,MSP,1)
(1029,MSP,BZN,1)
(1042,MSP,MDW,1)
(1042,MSP,MDW,1)
(1050,MSP,PIT,1)
(1194,LAS,DTW,1)
(1272,BZN,MSP,1)
(1284,MSP,MDW,1)
(1427,ATL,MSP,1)
(1460,STL,MSP,1)
(1557,SYR,DTW,1)
(1632,IAH,DTW,1)
(2846,OKC,MSP,1)
(2867,SWF,DTW,1)
(2869,DTW,HSV,1)
(2910,BGM,DTW,1)
(2931,AVP,DTW,1)
(2934,SCE,DTW,1)
(2938,ABE,DTW,1)
(2944,AUS,DTW,1)
(2992,ROA,DTW,1)
(3709,RIC,DTW,1)
(3725,DTW,GSP,1)
(3742,BTV,DTW,1)
(4737,MSP,BZN,1)
(4752,IDA,MSP,1)
(5610,MSP,ALB,1)
(5617,XNA,MSP,1)
(5668,MSP,GRR,1)
(5683,ORF,MSP,1)
(5738,MEM,BOS,1)
(5777,MEM,DSM,1)
(5795,TLH,MEM,1)
(5845,ELM,DTW,1)
(5861,PWM,DTW,1)
(5879,ERI,DTW,1)
(5881,TYS,DTW,1)
(239,SJU,LAX,1)
(354,ORD,LGA,1)
(411,ORD,SAN,1)
(421,LGA,STL,1)
(426,IAH,ORD,1)
(633,SJU,DFW,1)
(668,SAT,ORD,1)
(814,DFW,ORF,1)
(1314,ONT,DFW,1)
(1342,PHX,DFW,1)
(1390,OAK,DFW,1)
(1418,SMF,DFW,1)
(1601,DFW,SNA,1)
(1601,DFW,SNA,1)
(1656,ABQ,DFW,1)
(1776,DFW,PHL,1)
(1782,BNA,LGA,1)
(1809,BOS,STL,1)
(1829,BOS,ORD,1)
(1877,BDL,DFW,1)
(1921,DFW,MFE,1)
(1973,TPA,DFW,1)
(2099,ORD,MCI,1)
(2363,ORD,HDN,1)
(2409,DFW,LAX,1)
(2502,DFW,STL,1)
(468,SMF,SNA,1)
(65,WRG,PSG,1)
(385,SNA,OAK,1)
(422,SEA,SNA,1)
(518,SEA,SAN,1)
(151,OTZ,OME,1)
(146,BRW,FAI,1)
(447,BOS,TPA,1)
(1096,CMH,JFK,1)
(8,JFK,BUF,1)
(38,JFK,ROC,1)
(372,FLL,LGA,1)
(287,LAS,ONT,1)
(249,OAK,ONT,1)
(937,ORD,ONT,1)
(324,LAS,IAD,1)
(300,LGB,IAD,1)
(316,SAN,IAD,1)
(350,BUR,JFK,1)
(562,FLL,SWF,1)
(173,JFK,SJC,1)
(1058,PIT,JFK,1)
(1106,RDU,JFK,1)
(497,BOS,SEA,1)
(352,BUR,JFK,1)
(1265,BOS,CMH,1)
(360,EWR,SAT,1)
(683,BOS,IAH,1)
(1459,IAH,SNA,1)
(15,EWR,HNL,1)
(753,EWR,CMH,1)
(1530,IAH,HDN,1)
(380,LAS,CLE,1)
(1726,EWR,SAN,1)
(16,LAX,EWR,1)
(1780,SNA,IAH,1)
(1869,BOS,TPA,1)
(1692,CVG,LAX,1)
(1685,SYR,ATL,1)
(1433,SLC,SNA,1)
(1598,ATL,SAT,1)
(616,SEA,ATL,1)
(1258,ATL,PHL,1)
(1162,ATL,RNO,1)
(1539,PHX,CVG,1)
(1623,SLC,DCA,1)
(1893,SEA,JFK,1)
(185,PHL,LAX,1)
(2600,MHT,PHL,1)
(2314,MAF,HOU,1)
(2600,MHT,PHL,1)
(304,MDW,PIT,1)
(2367,PHX,BUF,1)
(369,BWI,OAK,1)
(212,LAS,SNA,1)
(851,SJC,SNA,1)
(1917,PIT,PHX,1)
(2395,LAX,HOU,1)
(1894,BNA,PHL,1)
(1245,LAS,AUS,1)
(2335,PHX,BUR,1)
(221,FLL,BWI,1)
(1282,FLL,BWI,1)
(627,LAS,TPA,1)
(1223,MCO,BWI,1)
(1086,MCO,ISP,1)
(356,MDW,FLL,1)
(424,TPA,FLL,1)
(823,JAN,BWI,1)
(1637,PHL,FLL,1)
(822,TPA,MDW,1)
(1343,SAT,DAL,1)
(107,BUR,LAS,1)
(2245,BUR,PHX,1)
(177,DAL,SAT,1)
(371,SAN,SAT,1)
(183,HOU,MDW,1)
(1471,ELP,DAL,1)
(170,ELP,DAL,1)
(461,PHX,AUS,1)
(2151,FLL,MDW,1)
(501,MCO,MDW,1)
(58,MHT,MCO,1)
(2033,CLE,MKE,1)
(2773,IAH,JAN,1)
(2457,CLE,ROC,1)
(2277,AMA,IAH,1)
(2924,BRO,IAH,1)
(2546,CAE,IAH,1)
(2604,CLT,IAH,1)
(2713,CRW,IAH,1)
(2223,MEM,IAH,1)
(2026,MGM,IAH,1)
(2106,VPS,IAH,1)
(2767,XNA,IAH,1)
(2885,LIT,IAH,1)
(2924,IAH,AEX,1)
(2608,MHT,EWR,1)
(2860,MKE,IAH,1)
(2020,PIT,IAH,1)
(2793,PVD,CLE,1)
(2296,RDU,IAH,1)
(2212,SYR,CLE,1)
(2924,BRO,IAH,1)
(2367,DAY,IAH,1)
(2725,ICT,IAH,1)
(2893,JAN,IAH,1)
(2267,JAX,EWR,1)
(2520,CLT,IAH,1)
(2484,EWR,MCI,1)
(2316,BTR,IAH,1)
(2266,BUF,EWR,1)
(2952,EWR,IND,1)
(2652,BNA,EWR,1)
(2874,CHS,EWR,1)
(2181,CLE,DFW,1)
(2212,CLE,MCI,1)
(2616,RIC,EWR,1)
(2507,CLT,EWR,1)
(3124,IAH,BTR,1)
(2161,RDU,EWR,1)
(2799,AVL,IAH,1)
(2579,JAX,IAH,1)
(7165,IAD,SAT,1)
(2991,PHX,TEX,1)
(7174,BHM,ORD,1)
(2622,CLT,JFK,1)
(7133,IAD,ROC,1)
(7186,IAD,ROC,1)
(2800,BUR,LAS,1)
(7047,DEN,ASE,1)
(7226,IAD,ORF,1)
(7223,IAD,BUF,1)
(7273,AUS,IAD,1)
(7338,BNA,IAD,1)
(7163,CLE,IAD,1)
(2698,CLT,DTW,1)
(7321,ORD,BUF,1)
(2687,CLT,ORF,1)
(2762,PHX,CLD,1)
(7208,BHM,ORD,1)
(7453,BNA,ORD,1)
(7245,CAE,ORD,1)
(7331,ATL,ORD,1)
(7179,IAD,CAE,1)
(2872,SBP,PHX,1)
(2992,TEX,PHX,1)
(2766,PHX,SAT,1)
(5371,MDT,ATL,1)
(5198,CVG,AZO,1)
(4965,CMH,JFK,1)
(5425,JAX,LGA,1)
(5599,SAV,LGA,1)
(5656,RSW,CVG,1)
(5429,ROA,CVG,1)
(5143,AZO,CVG,1)
(5439,ORF,CVG,1)
(5065,CVG,DFW,1)
(4046,SLC,GJT,1)
(4037,SLC,GJT,1)
(4046,SLC,GJT,1)
(6800,ICT,PIA,1)
(4050,SLC,GJT,1)
(4051,SLC,ABI,1)
(3891,SLC,CPR,1)
(3953,COS,MTJ,1)
(4037,SLC,GJT,1)
(4046,SLC,GJT,1)
(6426,LAX,DEN,1)
(6448,TUL,PIA,1)
(3927,SLC,DEN,1)
(4031,SLC,GJT,1)
(6846,ORD,LNK,1)
(3727,SLC,IDA,1)
(3727,SLC,BIL,1)
(6911,ORD,MLI,1)
(33,JFK,LAX,1)
(58,KOA,LAX,1)
(58,KOA,LAX,1)
(116,LAX,ORD,1)
(246,DEN,ORD,1)
(279,LGA,DEN,1)
(352,SEA,ORD,1)
(363,ORD,OMA,1)
(378,SFO,IAH,1)
(428,SMF,ORD,1)
(449,PHL,DEN,1)
(519,ORD,SAN,1)
(634,ORD,EWR,1)
(636,DEN,IAH,1)
(785,ATL,ORD,1)
(785,ATL,ORD,1)
(792,PDX,ORD,1)
(938,DEN,ORD,1)
(940,LAX,ORD,1)
(1056,LIH,LAX,1)
(1058,HNL,SAN,1)
(1535,MCO,ORD,1)
(1540,SFO,PHX,1)
(140,PHX,ANC,1)
(133,LAS,SNA,1)
(220,PHX,BOS,1)
(250,PHX,PHL,1)
(614,ONT,PHX,1)
(680,EWR,PHX,1)
(436,PHL,LAS,1)
(596,PHX,MCI,1)
(7,PHX,ORD,1)
(1126,CLT,DFW,1)
(1219,CLT,DFW,1)
(738,PHL,IND,1)
(810,CLT,LGA,1)
(1005,ORD,PHL,1)
(1150,MIA,PHL,1)
(1190,PHX,PHL,1)
(1212,DFW,PHL,1)
(1216,DFW,PHL,1)
(1422,LAX,PHL,1)
(1432,RSW,PHL,1)
(1759,BOS,PHL,1)
(1776,ORF,PHL,1)
(1197,PHL,PHX,1)
(1637,SLC,BOS,1)
(1642,ATL,BOS,1)
(1856,MCO,BOS,1)
(1051,GSO,ATL,1)
(489,ATL,LGA,1)
(406,LAX,BDL,1)
(627,ATL,MCI,1)
(1593,ATL,MTJ,1)
(192,ATL,JFK,1)
(1005,CLE,SLC,1)
(4092,ATL,BUF,1)
(4269,JAN,DCA,1)
(4616,DFW,CVG,1)
(4634,ATL,ROC,1)
(4635,ATL,MKE,1)
(4656,ACY,ATL,1)
(4726,CSG,ATL,1)
(4732,ALB,ATL,1)
(4768,ATL,BTV,1)
(126,DEN,DFW,1)
(703,RSW,DEN,1)
(555,ATL,BUF,1)
(427,ATL,PNS,1)
(519,MIA,ATL,1)
(910,ATL,PHF,1)
(756,FLL,PHL,1)
(515,MCO,BOS,1)
(678,MCO,HPN,1)
(623,MCO,PHL,1)
(627,MCO,PHL,1)
(594,MCO,SWF,1)
(822,IND,RSW,1)
(22,ATL,MDW,1)
(853,ATL,MSP,1)
(114,ATL,DFW,1)
(371,ATL,DFW,1)
(139,ATL,TPA,1)
(385,MLI,ATL,1)
(3407,DFW,LBB,1)
(3465,DFW,HOU,1)
(3513,DFW,CID,1)
(3518,PIT,DFW,1)
(3519,DFW,LBB,1)
(3569,DFW,CRP,1)
(3579,DFW,CID,1)
(3626,CLE,DFW,1)
(3722,DSM,DFW,1)
(3748,JAN,DFW,1)
(3806,EVV,DFW,1)
(3947,ORD,BMI,1)
(3953,MSN,ORD,1)
(4065,PVD,ORD,1)
(4119,PVD,ORD,1)
(4205,ORD,BDL,1)
(4262,MIA,CLT,1)
(4364,CHA,ORD,1)
(4389,ORD,RST,1)
(4392,JFK,ORD,1)
(4410,LEX,ORD,1)
(4419,HPN,ORD,1)
(4420,ORD,HPN,1)
(4425,CLE,ORD,1)
(4895,LGA,CLT,1)
(471,DTW,ATL,1)
(617,MBS,MSP,1)
(632,MEM,LGA,1)
(804,KOA,SEA,1)
(1049,PIT,MSP,1)
(1059,DTW,SAT,1)
(1280,MSP,MDW,1)
(1426,MSP,ATL,1)
(1456,STL,MSP,1)
(1571,CLT,DTW,1)
(1681,DTW,STL,1)
(2846,OKC,MSP,1)
(2963,BGR,DTW,1)
(2998,DSM,DCA,1)
(2999,DCA,DSM,1)
(3729,DTW,AVL,1)
(3770,CVG,MSP,1)
(3774,GSO,DTW,1)
(3784,SGF,MSP,1)
(4727,CLE,MSP,1)
(4729,MSP,DAY,1)
(4749,MSP,HPN,1)
(4753,MSP,CPR,1)
(4799,PHL,IND,1)
(5610,CPR,MSP,1)
(5610,MSP,ALB,1)
(5614,MSP,GRR,1)
(5615,XNA,MSP,1)
(5637,LNK,MSP,1)
(5658,DAY,MSP,1)
(5659,ICT,MSP,1)
(5662,DAY,MSP,1)
(5720,MEM,PHL,1)
(246,KOA,LAX,1)
(310,DFW,ATL,1)
(354,LAX,ORD,1)
(362,TUL,ORD,1)
(510,RNO,DFW,1)
(657,ATL,DFW,1)
(763,LGA,DFW,1)
(785,LGA,DFW,1)
(801,DTW,DFW,1)
(841,DFW,SAT,1)
(1058,XNA,DFW,1)
(1073,MEM,DFW,1)
(1074,DFW,ATL,1)
(1135,CLT,DFW,1)
(1138,LAS,DFW,1)
(1141,RDU,DFW,1)
(1179,ORD,SAT,1)
(1185,DFW,SAT,1)
(1265,IAD,DFW,1)
(1304,SNA,DFW,1)
(1312,SJU,BDL,1)
(1351,RDU,DFW,1)
(1408,SJC,DFW,1)
(1514,SJC,DFW,1)
(1518,STL,MIA,1)
(1526,ELP,DFW,1)
(1566,SAN,DFW,1)
(1584,SAT,ORD,1)
(1595,DFW,LAS,1)
(1595,IND,DFW,1)
(1667,TPA,DFW,1)
(1677,ORD,SNA,1)
(1699,ATL,DFW,1)
(1821,FLL,DFW,1)
(1821,FLL,DFW,1)
(1827,BWI,DFW,1)
(1888,DFW,MIA,1)
(1984,SEA,DFW,1)
(2009,PHL,DFW,1)
(2011,BWI,DFW,1)
(2055,DFW,BUR,1)
(2059,OMA,DFW,1)
(2060,SMF,DFW,1)
(2091,FLL,DFW,1)
(2363,ORD,HDN,1)
(2378,EGE,ORD,1)
(2454,LAX,DFW,1)
(377,SNA,SEA,1)
(400,SEA,LAX,1)
(421,SNA,PDX,1)
(424,SEA,SNA,1)
(358,SEA,BUR,1)
(146,SCC,BRW,1)
(146,BRW,FAI,1)
(146,ANC,SCC,1)
(321,OAK,SEA,1)
(61,JNU,YAK,1)
(70,ANC,JNU,1)
(73,SIT,JNU,1)
(67,KTN,SIT,1)
(358,BUR,JFK,1)
(1098,CMH,JFK,1)
(20,JFK,ROC,1)
(32,JFK,ROC,1)
(836,PBI,JFK,1)
(1068,AUS,JFK,1)
(859,JFK,RSW,1)
(231,SLC,LGB,1)
(1030,JFK,BUF,1)
(358,BUR,JFK,1)
(471,BOS,SJC,1)
(489,BOS,LGB,1)
(352,BUR,JFK,1)
(354,BUR,JFK,1)
(358,BUR,JFK,1)
(1403,LAX,EWR,1)
(855,PBI,EWR,1)
(605,OKC,IAH,1)
(1726,EWR,SAN,1)
(619,TPA,EWR,1)
(576,EWR,RSW,1)
(579,IAH,SAT,1)
(476,SJU,EWR,1)
(374,SAN,IAH,1)
(1606,SAN,IAH,1)
(1776,IAH,PHL,1)
(2,HNL,IAH,1)
(1881,EWR,SEA,1)
(1087,MCO,IAH,1)
(760,SEA,IAH,1)
(475,SYR,ATL,1)
(449,ATL,LIT,1)
(1208,MCO,JFK,1)
(358,ATL,BDL,1)
(1888,MCO,LGA,1)
(986,LAX,ATL,1)
(731,SLC,SAN,1)
(672,ATL,PNS,1)
(1468,JFK,PBI,1)
(503,STL,DAL,1)
(2632,STL,LIT,1)
(241,AUS,HRL,1)
(2804,MHT,TPA,1)
(2647,STL,FLL,1)
(682,OMA,MDW,1)
(2137,OMA,MDW,1)
(913,ORF,MDW,1)
(3027,PHL,MDW,1)
(477,BNA,FLL,1)
(267,BDL,LAS,1)
(69,BUR,LAS,1)
(170,ELP,DAL,1)
(342,FLL,HOU,1)
(1467,ISP,BWI,1)
(344,BUR,SMF,1)
(2020,MCO,PVD,1)
(615,MCO,RDU,1)
(2162,LAS,LBB,1)
(328,LAS,ALB,1)
(774,AMA,DAL,1)
(37,ELP,DAL,1)
(1471,ELP,DAL,1)
(1785,ELP,SAT,1)
(32,HOU,DAL,1)
(44,HOU,DAL,1)
(11,DAL,HOU,1)
(1181,FLL,MDW,1)
(1624,OAK,MDW,1)
(953,BNA,SAT,1)
(698,SMF,ONT,1)
(2953,GSO,IAH,1)
(3119,IAH,MOB,1)
(2825,EWR,BNA,1)
(3037,EWR,BNA,1)
(2023,SAV,IAH,1)
(2110,IAH,BRO,1)
(2704,IAH,BRO,1)
(3067,IAH,CLT,1)
(2052,PIT,EWR,1)
(2060,OMA,EWR,1)
(2281,IAH,MCI,1)
(2757,VPS,IAH,1)
(2842,LFT,IAH,1)
(2883,LIT,IAH,1)
(3037,MHT,EWR,1)
(2009,IAH,PNS,1)
(2340,IAH,MOB,1)
(2386,IAH,AVL,1)
(2988,CAE,EWR,1)
(2994,CLT,EWR,1)
(2006,TLH,IAH,1)
(2026,MGM,IAH,1)
(2027,XNA,IAH,1)
(2072,RIC,IAH,1)
(2106,VPS,IAH,1)
(2117,IAH,PIT,1)
(2274,LEX,IAH,1)
(2276,TYS,IAH,1)
(2277,MEM,IAH,1)
(2295,SRQ,IAH,1)
(2309,PIT,IAH,1)
(2330,OMA,IAH,1)
(107,ABQ,OKC,1)
(3031,IAH,CLT,1)
(2656,MKE,EWR,1)
(2725,ICT,IAH,1)
(2268,ELP,IAH,1)
(2772,LAS,MRY,1)
(2752,ELP,PHX,1)
(2634,IAH,CLT,1)
(2743,PHX,PSP,1)
(2724,LAS,SBA,1)
(7212,BHM,ORD,1)
(2601,CLT,IAH,1)
(5012,OKC,CVG,1)
(5100,IAH,CVG,1)
(4975,CVG,GRR,1)
(5224,CVG,CRW,1)
(5262,BNA,JFK,1)
(5022,ORD,CVG,1)
(5009,HTS,CVG,1)
(3766,SLC,HLN,1)
(6504,ORD,SDF,1)
(5996,LAX,DEN,1)
(6368,PSP,LAX,1)
(3749,SLC,PIH,1)
(6820,MEM,ICT,1)
(6570,HSV,TUL,1)
(1993,ATL,AUS,1)
(3885,PSP,OGD,1)
(3891,LWS,IDA,1)
(6999,SGF,SPI,1)
(4018,SLC,BZN,1)
(179,BOS,SFO,1)
(236,SAN,IAD,1)
(245,ROC,ORD,1)
(487,PHL,ORD,1)
(488,ORD,BTV,1)
(682,ORD,LGA,1)
(726,DEN,BOS,1)
(856,SJC,DEN,1)
(967,IAD,LAX,1)
(1150,OAK,ORD,1)
(1495,ORD,PHX,1)
(1520,SFO,LAS,1)
(1593,PBI,ORD,1)
(1684,DEN,MCO,1)
(1692,LAS,ORD,1)
(1432,RSW,PHL,1)
(1964,RSW,PHL,1)
(1734,PBI,CLT,1)
(707,PHL,SFO,1)
(939,PHL,SFO,1)
(1650,JAX,CLT,1)
(571,TPA,LAS,1)
(946,JAX,PHL,1)
(1455,CLT,SFO,1)
(1884,MCO,PVD,1)
(1430,PBI,PHL,1)
(1571,RIC,PHL,1)
(942,SFO,PHL,1)
(409,OMA,PHX,1)
(1296,PBI,DCA,1)
(1742,PHL,RDU,1)
(683,RNO,PHX,1)
(660,STL,PHX,1)
(707,PHL,SFO,1)
(1482,DCA,IND,1)
(889,CLT,PBI,1)
(1517,DCA,TPA,1)
(607,LAS,DEN,1)
(158,PDX,PHX,1)
(76,SNA,LAS,1)
(1500,SAN,PHL,1)
(1888,SEA,PHL,1)
(1408,CLT,LGA,1)
(1180,FLL,BOS,1)
(163,ATL,SFO,1)
(901,SLC,DFW,1)
(14,PHX,ATL,1)
(4211,ATL,TUL,1)
(4216,ATL,FAY,1)
(4270,ATL,OKC,1)
(4275,ALB,CVG,1)
(4455,BUF,ATL,1)
(4481,ATL,AZO,1)
(4503,ATL,PIA,1)
(4503,ATL,PIA,1)
(4549,ATL,HPN,1)
(4558,FAY,ATL,1)
(4580,ATL,HPN,1)
(4727,ATL,VLD,1)
(4795,ATL,GRR,1)
(4796,ATL,MDW,1)
(4806,VPS,ATL,1)
(4857,MDT,CVG,1)
(4861,ATL,MLU,1)
(4861,ATL,MLU,1)
(4863,CAE,CVG,1)
(4869,ATL,GRK,1)
(4899,ATL,MEM,1)
(4914,ATL,VPS,1)
(108,DEN,MSP,1)
(510,DEN,LGA,1)
(671,MCO,DEN,1)
(136,DEN,DFW,1)
(386,ATL,IND,1)
(115,MCO,DFW,1)
(565,SWF,MCO,1)
(674,MCO,MKE,1)
(299,ATL,HOU,1)
(566,MDW,MIA,1)
(233,DTW,RSW,1)
(703,DAY,MCO,1)
(70,FLL,ATL,1)
(661,ATL,HPN,1)
(354,LGA,ATL,1)
(3324,MLU,DFW,1)
(3372,CID,DFW,1)
(3418,CRP,DFW,1)
(3460,LRD,DFW,1)
(3563,DFW,PIT,1)
(3596,TYS,DFW,1)
(3603,DFW,CVG,1)
(3644,GRR,DFW,1)
(3648,PIT,DFW,1)
(3658,GSO,DFW,1)
(3708,MKE,DFW,1)
(3709,DFW,MKE,1)
(3710,SAV,DFW,1)
(3710,SAV,DFW,1)
(3723,DFW,DSM,1)
(3744,JAN,DFW,1)
(3758,GSP,DFW,1)
(3794,FWA,DFW,1)
(3860,VPS,DFW,1)
(3860,VPS,DFW,1)
(3938,ORD,LIT,1)
(3955,ORD,MEM,1)
(3962,ORD,LIT,1)
(3994,RST,ORD,1)
(4061,ORD,GRB,1)
(4063,GRB,ORD,1)
(4133,JFK,ORD,1)
(4331,MQT,MSN,1)
(4364,CHA,ORD,1)
(4365,OMA,ORD,1)
(4402,GRB,ORD,1)
(4402,MQT,GRB,1)
(4423,ORD,COS,1)
(4430,ORD,HPN,1)
(4480,SYR,ORD,1)
(4480,SYR,ORD,1)
(4522,SWF,ORD,1)
(4526,BOS,RDU,1)
(4566,BOS,RDU,1)
(4734,RDU,LGA,1)
(4739,LGA,RDU,1)
(136,MSP,ORD,1)
(256,PHX,DTW,1)
(259,DTW,PHX,1)
(279,DTW,MEM,1)
(279,DTW,MEM,1)
(295,DCA,MEM,1)
(415,MSP,DFW,1)
(415,MSP,DFW,1)
(804,KOA,SEA,1)
(936,GPT,MEM,1)
(1030,MSP,FLL,1)
(1432,MSP,ATL,1)
(1433,ATL,MSP,1)
(1452,DTW,ORF,1)
(1563,MEM,SAT,1)
(2880,DTW,MEM,1)
(2900,MSP,AVL,1)
(2901,AVL,MSP,1)
(2931,DTW,MLI,1)
(2951,SHV,DTW,1)
(3761,RIC,DTW,1)
(4779,IND,LGA,1)
(5631,MSP,FAR,1)
(5710,XNA,MEM,1)
(5712,MGM,MEM,1)
(5715,DSM,MEM,1)
(5739,BOS,MEM,1)
(5741,BOS,MEM,1)
(5741,BOS,MEM,1)
(5747,MLI,MEM,1)
(5748,DFW,MEM,1)
(5765,GSO,MEM,1)
(5766,SGF,MEM,1)
(5782,DEN,MEM,1)
(5790,CLE,MEM,1)
(5794,MOB,MEM,1)
(5822,PIT,DTW,1)
(164,LAX,EWR,1)
(312,ABQ,DFW,1)
(318,FAT,DFW,1)
(342,SAN,DFW,1)
(349,DCA,DFW,1)
(351,DCA,DFW,1)
(362,ORD,LGA,1)
(388,BUR,DFW,1)
(406,PHX,DFW,1)
(409,RDU,DFW,1)
(470,LAS,DFW,1)
(482,PHX,DFW,1)
(505,MIA,DFW,1)
(614,SAN,DFW,1)
(691,BOS,DFW,1)
(691,BOS,DFW,1)
(728,DFW,LGA,1)
(731,LGA,DFW,1)
(750,DFW,LGA,1)
(750,ONT,DFW,1)
(801,BUR,DFW,1)
(841,BNA,DFW,1)
(1003,DFW,DEN,1)
(1025,RSW,ORD,1)
(1046,BUR,DFW,1)
(1046,BUR,DFW,1)
(1056,SEA,DFW,1)
(1162,MFE,DFW,1)
(1268,SMF,DFW,1)
(1382,MIA,LGA,1)
(1394,DFW,FLL,1)
(1425,BOS,ORD,1)
(1449,BUR,DFW,1)
(1449,BUR,DFW,1)
(1524,ORD,PHL,1)
(1564,MIA,IAD,1)
(1566,SAN,DFW,1)
(1617,LGA,MCO,1)
(1619,DFW,PHX,1)
(1771,FLL,DFW,1)
(1818,MIA,DFW,1)
(1823,DCA,DFW,1)
(1828,SNA,DFW,1)
(1848,LAX,DFW,1)
(1853,LGA,MIA,1)
(1871,DTW,DFW,1)
(1898,ABQ,DFW,1)
(1951,IAH,DFW,1)
(1980,TUS,DFW,1)
(2011,JFK,DFW,1)
(2089,BDL,MIA,1)
(2200,DFW,BWI,1)
(2202,SNA,DFW,1)
(2226,PSP,DFW,1)
(2251,MCO,SJU,1)
(2258,RNO,DFW,1)
(2274,DFW,RDU,1)
(2294,DFW,STL,1)
(2303,ORD,DFW,1)
(2337,ORD,DFW,1)
(2363,ORD,HDN,1)
(2491,ORD,AUS,1)
(2507,STL,DAL,1)
(476,SEA,OAK,1)
(812,SEA,DFW,1)
(541,OAK,SEA,1)
(804,FLL,JFK,1)
(816,FLL,JFK,1)
(583,HPN,FLL,1)
(25,JFK,FLL,1)
(350,BUR,JFK,1)
(931,ORD,LGB,1)
(575,SWF,MCO,1)
(346,SRQ,JFK,1)
(483,BOS,LAS,1)
(196,LAS,IAH,1)
(1418,EWR,TPA,1)
(821,IAH,JFK,1)
(128,RNO,IAH,1)
(1673,MCO,EWR,1)
(1017,MSP,IAH,1)
(1625,TUS,IAH,1)
(1474,ABQ,IAH,1)
(689,DTW,IAH,1)
(1494,BHM,IAH,1)
(431,IAH,LGA,1)
(776,IAH,PHL,1)
(1744,SFO,IAH,1)
(339,MIA,EWR,1)
(260,EWR,SAT,1)
(1488,SEA,IAH,1)
(702,EWR,LAX,1)
(1869,JAX,IAH,1)
(1093,CMH,IAH,1)
(416,SFO,IAH,1)
(833,LGA,IAH,1)
(822,MSY,IAH,1)
(401,IND,IAH,1)
(583,BOS,IAH,1)
(1547,ATL,MOB,1)
(1117,RIC,ATL,1)
(414,DEN,ATL,1)
(443,PHX,CVG,1)
(448,ATL,STL,1)
(457,BDL,ATL,1)
(511,CVG,HNL,1)
(721,PHL,ATL,1)
(1508,ATL,DFW,1)
(1792,TPA,BOS,1)
(805,JFK,PBI,1)
(1466,BDL,FLL,1)
(1635,CVG,MIA,1)
(384,ATL,LGA,1)
(430,ATL,LGA,1)
(506,ATL,LGA,1)
(692,CVG,LGA,1)
(722,ATL,LGA,1)
(810,MIA,LGA,1)
(1260,ATL,LGA,1)
(1482,FLL,LGA,1)
(1526,MCO,JFK,1)
(402,ATL,RDU,1)
(48,HOU,DAL,1)
(50,HOU,DAL,1)
(64,HRL,HOU,1)
(219,HOU,ELP,1)
(2563,BWI,JAX,1)
(385,HOU,MSY,1)
(399,HOU,PHX,1)
(1151,ORF,JAX,1)
(306,MCO,BNA,1)
(1849,MDW,RSW,1)
(576,PHX,OMA,1)
(2052,AUS,MCO,1)
(961,BWI,MCO,1)
(1426,PHX,MCO,1)
(3221,TPA,MCI,1)
(864,SAT,BWI,1)
(217,BWI,LAS,1)
(1833,PIT,PHL,1)
(1201,PBI,ISP,1)
(543,PHX,MDW,1)
(539,MDW,HOU,1)
(819,STL,HOU,1)
(1612,MDW,DEN,1)
(638,LAS,MDW,1)
(1150,RSW,MDW,1)
(398,ISP,BWI,1)
(77,PHL,LAX,1)
(1834,PHL,MHT,1)
(1348,DAL,AUS,1)
(39,HOU,HRL,1)
(2997,LAS,HOU,1)
(9,HOU,CRP,1)
(1243,MCO,MDW,1)
(3570,ALB,MCO,1)
(619,BNA,HOU,1)
(2997,LAS,HOU,1)
(3219,ABQ,DAL,1)
(618,MSY,DAL,1)
(2459,MCI,IAH,1)
(2539,RIC,IAH,1)
(3081,IAH,RDU,1)
(3019,IAH,BHM,1)
(2619,GRR,IAH,1)
(2156,LIT,IAH,1)
(2900,EWR,JAX,1)
(2270,MLU,IAH,1)
(2582,IAH,OKC,1)
(2995,EWR,MSP,1)
(2028,OKC,IAH,1)
(2292,BHM,IAH,1)
(2316,TUS,IAH,1)
(2470,GSO,IAH,1)
(2499,DAL,IAH,1)
(2641,STL,IAH,1)
(2649,LIT,IAH,1)
(2655,JAN,IAH,1)
(2699,DAY,IAH,1)
(2194,EWR,JAX,1)
(2072,RIC,IAH,1)
(2259,JAX,IAH,1)
(2315,LGA,CLE,1)
(2781,CLE,STL,1)
(2778,MCI,EWR,1)
(2878,XNA,EWR,1)
(2147,ROC,EWR,1)
(2356,OMA,EWR,1)
(2838,CMH,EWR,1)
(2931,BTV,EWR,1)
(2098,TUL,IAH,1)
(2122,IAH,RIC,1)
(2607,CLE,LGA,1)
(3154,BHM,EWR,1)
(2009,BDL,EWR,1)
(2072,RIC,IAH,1)
(2265,MSP,IAH,1)
(2274,LEX,IAH,1)
(2367,DAY,IAH,1)
(2381,CVG,IAH,1)
(2206,PHX,IAH,1)
(2448,CLE,DFW,1)
(2450,SYR,EWR,1)
(2472,IAH,OKC,1)
(2793,CLE,AUS,1)
