flightnum,diverted_date,origin,dest
103,5/7/2008,BTV,ORD
103,4/25/2008,BTV,ORD
103,4/15/2008,DFW,ATL
103,7/10/2008,DFW,ATL
103,6/24/2008,IAD,RDU
103,7/6/2008,DFW,ATL
103,11/23/2004,ATL,DFW
103,12/19/2004,ORD,SMF
103,7/11/2007,DFW,ATL
103,6/27/2007,PHX,PHL
103,1/26/2004,ATL,DFW
103,2/23/2004,ATL,DFW
103,1/28/2005,ATL,DFW
103,1/12/2005,ATL,DFW
103,4/25/2005,ATL,DFW
103,3/26/2007,DTW,LAS
103,7/1/2006,SEA,FAI
103,9/29/2006,BOS,ATL
103,10/7/2004,ATL,DFW
103,10/25/2004,ATL,DFW
103,12/3/2008,SEA,RNO
1030,12/19/2008,CLE,BOS
1030,5/12/2007,ROC,ATL
1030,7/31/2007,BNA,LGA
1030,5/1/2007,BNA,LGA
1030,6/1/2007,ATL,MKE
1030,6/18/2007,BNA,LGA
1030,5/31/2007,BNA,LGA
1030,2/26/2008,MSP,FLL
1030,2/22/2008,CLE,BOS
1030,3/8/2008,STL,LGA
1030,2/25/2008,MSP,FLL
1030,7/13/2005,MCI,LGA
1030,7/28/2005,MSP,RDU
1030,10/18/2007,CLE,BOS
1030,9/10/2007,OKC,DFW
1030,10/24/2007,ATL,CHS
1030,6/29/2008,STL,LGA
1030,7/2/2008,MSP,FLL
1030,6/11/2004,ONT,MSP
1030,9/9/2004,ATL,JAX
1030,6/29/2004,SNA,DFW
1030,8/11/2004,CLT,IAD
1030,1/13/2005,MCO,MHT
1030,1/17/2005,PHX,CLE
1030,4/17/2006,SRQ,CLT
1030,2/10/2006,JFK,BUF
1030,5/16/2004,MSP,RDU
1030,5/27/2004,SEA,DFW
1030,4/18/2004,ONT,MSP
1030,7/18/2006,BNA,LGA
1030,6/23/2006,BNA,LGA
1030,4/15/2007,BUR,LAS
1030,4/1/2007,MSP,FLL
1030,3/10/2007,JFK,BUF
1030,10/29/2006,BNA,LGA
1031,9/13/2007,BUF,ATL
1031,12/26/2008,SLC,ORD
1031,11/19/2008,ATL,PHX
1031,8/23/2005,PHL,DFW
1031,9/4/2005,GRR,MSP
1031,7/25/2005,ABQ,MDW
1031,9/26/2005,ABQ,MDW
1031,1/22/2005,ABQ,MDW
1031,7/13/2008,ATL,PHX
1031,9/20/2004,MSP,ONT
1031,6/2/2006,JAX,ATL
1031,5/14/2006,ORD,ELP
1031,1/17/2004,ABQ,MDW
1031,4/27/2004,IAH,SAN
1032,3/8/2004,ONT,MSP
1032,12/4/2006,RSW,CLT
1032,7/2/2007,DFW,MSP
1032,11/12/2004,SLC,EWR
1032,8/6/2006,AMA,DAL
1032,1/2/2005,MSP,PVD
1032,8/8/2005,PBI,CLT
1032,8/15/2005,SLC,DFW
1032,9/10/2005,ONT,MSP
1032,8/12/2005,PBI,CLT
1032,7/22/2004,PDX,DEN
1032,1/30/2006,JFK,BTV
1032,6/29/2008,PHX,ATL
1032,5/31/2008,ATL,BUF
1032,8/11/2008,IAH,LGA
1033,8/15/2008,LGA,IAH
1033,6/26/2008,LGA,IAH
1033,7/31/2008,ATL,PHX
1033,6/28/2007,LGA,IAH
1033,7/10/2007,CMH,DFW
1033,8/29/2007,LGA,IAH
1033,8/16/2007,LGA,IAH
1033,5/26/2007,LGA,IAH
1033,7/15/2007,LGA,IAH
1033,6/14/2007,LGA,IAH
1033,6/16/2007,LGA,IAH
1033,5/27/2004,PIT,DFW
1033,5/13/2004,LGA,IAH
1033,12/23/2008,ATL,PHX
1033,10/18/2006,LGA,IAH
1033,11/13/2006,MHT,PHL
1033,10/10/2006,LGA,IAH
1033,12/14/2006,MHT,PHL
1033,11/5/2006,CMH,DFW
1033,12/27/2007,CVG,SLC
1033,4/7/2008,CVG,SLC
1033,2/1/2008,CVG,SLC
1033,3/12/2006,BTV,JFK
1033,8/23/2006,LGA,IAH
1033,7/4/2006,LGA,IAH
1033,6/17/2006,LGA,IAH
1033,7/25/2006,LGA,IAH
1033,5/14/2006,LGA,IAH
1033,6/1/2006,LGA,IAH
1033,9/14/2004,PIT,DFW
1033,7/28/2004,PIT,DFW
1033,8/14/2005,LGA,IAH
1033,6/14/2005,ATL,DTW
1033,7/13/2005,LGA,IAH
1034,7/17/2005,PHX,EWR
1034,8/23/2005,TUS,ATL
1034,7/27/2005,TUS,ATL
1034,6/6/2005,TUS,ATL
1034,6/27/2007,PHL,ORD
1034,6/26/2007,PHL,ORD
1034,5/16/2007,PHX,EWR
1034,8/15/2007,BOS,PHL
1034,9/30/2008,DEN,SEA
1034,11/12/2006,PHX,EWR
1034,3/16/2004,PHX,EWR
1034,5/20/2004,PHX,EWR
1034,5/8/2004,MSY,DFW
1034,4/13/2004,PHX,EWR
1034,6/23/2004,EWR,RDU
1034,6/27/2004,TUS,ATL
1034,7/12/2004,TUS,ATL
1034,8/21/2004,DTW,PWM
1034,8/13/2004,DTW,PWM
1034,6/6/2004,TUS,ATL
1034,7/23/2004,PHX,EWR
1034,3/8/2008,DFW,MCO
1034,3/8/2008,MCO,PVD
1034,2/15/2007,BOS,PHL
1034,1/23/2007,PHX,EWR
1034,12/22/2004,DFW,BOS
1034,3/30/2005,PHX,ORD
1034,1/22/2005,LAX,BWI
1034,1/21/2005,PHX,ORD
1034,4/30/2006,BNA,MDW
1035,1/4/2006,MCI,CLT
1035,5/12/2006,PHL,RSW
1035,12/25/2006,MIA,ORD
1035,11/5/2006,DCA,DFW
1035,12/7/2007,MCO,PHL
1035,10/8/2007,MCO,ORD
1035,6/25/2008,IAH,DFW
1035,8/11/2007,MCO,SLC
1035,11/12/2008,DFW,SJC
1035,12/13/2008,HNL,LIH
1035,1/14/2005,PHL,MIA
1035,5/21/2004,PVD,ORD
1035,3/24/2004,MIA,ORD
1036,4/10/2004,OAK,IAH
1036,3/15/2004,BWI,MSY
1036,6/29/2005,DTW,PWM
1036,8/28/2005,BWI,MSY
1036,12/5/2007,ATL,ORD
1036,9/14/2004,MSY,DTW
1036,5/10/2004,ATL,SLC
1036,8/13/2004,DTW,PWM
1036,11/25/2004,DTW,PWM
1036,12/25/2004,BWI,MSY
1037,7/18/2005,PWM,DTW
1037,8/2/2005,MCI,PHX
1037,6/4/2007,BWI,DFW
1037,6/1/2007,DTW,STL
1037,1/5/2006,PHL,SJU
1037,11/27/2005,BUR,OAK
1037,8/5/2008,ATL,PHX
1037,8/28/2008,ATL,PHX
1037,6/12/2008,ATL,PHX
1037,9/7/2008,DFW,SAT
1037,7/8/2004,LAS,HOU
1037,6/20/2004,LAS,HOU
1037,8/22/2004,MCO,DFW
1037,6/13/2004,LAS,HOU
1037,9/15/2004,HOU,MSY
1037,7/28/2004,MCO,DFW
1037,7/7/2004,LAS,HOU
1037,1/19/2005,MCI,PHX
1037,7/19/2006,DTW,STL
1037,7/18/2006,ATL,LAX
1037,7/29/2006,PHL,SJU
1038,6/29/2006,TUS,DFW
1038,10/6/2004,LAX,LAS
1038,5/27/2004,PHX,CVG
1038,7/10/2008,SAN,ATL
1038,5/23/2008,DFW,MSP
1038,7/6/2008,SAN,ATL
1038,4/4/2008,ORD,ATL
1038,2/10/2007,ATL,SEA
1038,3/16/2007,MCO,PIT
1039,7/28/2007,MCO,MHT
1039,7/9/2005,ATL,TPA
1039,6/23/2006,BWI,LAS
1039,12/24/2006,CLT,RSW
1039,3/27/2006,PHL,RSW
1039,2/2/2008,CLT,EGE
1039,6/19/2008,TPA,DFW
1039,7/14/2004,MHT,BWI
104,7/9/2004,LAX,ORD
104,8/6/2004,PHX,MSP
104,8/4/2004,FLL,CLT
104,8/19/2004,DFW,ATL
104,7/30/2004,PHX,MSP
104,6/9/2004,MSP,LGA
104,10/26/2006,BWI,LAS
104,11/1/2004,LAX,ORD
104,12/23/2004,CLT,EWR
104,7/13/2006,CLT,EWR
104,9/10/2007,ATL,DFW
104,6/17/2007,ATL,DFW
104,6/3/2008,BOS,LAS
104,1/2/2004,LAX,ORD
104,3/8/2004,PHX,MSP
104,4/29/2004,LAX,ORD
104,4/10/2004,PHX,MSP
104,4/11/2005,DCA,IAH
104,3/18/2005,PHX,MSP
104,2/3/2005,LAX,ORD
104,1/30/2006,LAX,ORD
1040,6/13/2006,ATL,RSW
1040,6/23/2004,MSP,CLT
1040,8/28/2004,SFO,CVG
1040,7/19/2004,TPA,FLL
1040,8/13/2004,BNA,TPA
1040,7/9/2004,SFO,CVG
1040,9/26/2004,BNA,TPA
1040,11/30/2006,HOU,OKC
1040,11/21/2006,ELP,ORD
1040,11/10/2006,ELP,ORD
1040,8/19/2005,OKC,MCI
1040,8/11/2005,SFO,CVG
1040,9/16/2005,SFO,CVG
1040,9/11/2005,DFW,SJC
1040,4/23/2005,DTW,PWM
1040,1/4/2005,OKC,MCI
1040,1/28/2005,OKC,MCI
1040,3/10/2005,SFO,CVG
1040,9/14/2008,ONT,SMF
1040,1/17/2004,HLN,BIL
1040,2/2/2004,BIL,MSP
1040,12/15/2007,DEN,MDW
1041,12/21/2006,MSP,BIL
1041,11/8/2006,STT,CLT
1041,10/2/2005,SAN,IAH
1041,4/20/2007,STT,CLT
1041,8/21/2004,PHL,PWM
1041,11/27/2004,DFW,SFO
1041,6/11/2006,ATL,DEN
1041,7/4/2006,SAN,IAH
1041,8/27/2006,SAN,IAH
1041,2/29/2004,TPA,DFW
1041,8/8/2005,MBS,MSP
1041,7/1/2005,ELP,ATL
1041,6/7/2005,ATL,GSO
1041,7/15/2005,ELP,ATL
1041,7/16/2005,DEN,JAC
1041,6/28/2007,SAN,IAH
1041,6/14/2007,SAN,IAH
1041,6/16/2007,SAN,IAH
1041,6/17/2007,SAN,IAH
1041,8/27/2007,TPA,BWI
1041,7/6/2007,SAN,IAH
1041,7/16/2007,SAN,IAH
1041,10/22/2008,BOS,ORD
1041,11/30/2008,BWI,MDW
1041,12/20/2008,STT,CLT
1041,7/29/2008,ORD,SJC
1041,6/10/2008,SAN,IAH
1041,6/26/2008,SAN,IAH
1041,9/27/2008,BOS,ORD
1041,8/15/2008,SAN,IAH
1041,8/2/2008,DEN,LIH
1041,3/4/2008,PHL,ATL
1041,4/22/2008,AUS,MAF
1042,2/12/2006,LAS,BNA
1042,9/10/2007,MFE,DFW
1042,11/23/2007,LAS,ATL
1042,6/27/2004,ABQ,SLC
1042,8/11/2004,MSP,EWR
1042,8/21/2004,MSP,EWR
1042,6/18/2004,ABQ,SLC
1042,7/23/2004,MSP,EWR
1042,7/2/2004,MSP,EWR
1042,2/6/2007,MSP,MDW
1042,3/1/2007,ATL,SNA
1042,2/13/2007,MSP,MDW
1042,7/5/2005,DEN,DFW
1042,6/6/2005,DFW,MSY
1042,7/7/2005,DEN,DFW
1042,6/14/2006,LAS,ATL
1042,8/10/2006,LAS,BNA
1042,3/16/2004,MSP,EWR
1042,5/8/2004,DEN,DFW
1042,5/22/2004,IAD,ATL
1042,1/11/2004,SLC,BOI
1042,1/13/2004,DFW,RDU
1042,3/28/2005,MSP,PHL
1042,5/16/2007,MSP,LGA
1042,7/29/2007,DFW,MSY
1042,6/16/2007,LAS,ATL
1043,6/20/2007,ORD,SNA
1043,6/9/2004,RDU,DFW
1043,3/15/2008,BWI,ATL
1043,3/4/2008,BWI,ATL
1043,11/29/2006,DTW,DFW
1043,1/27/2005,LAS,RNO
1043,4/22/2005,SLC,CVG
1043,1/21/2005,LAS,RNO
1043,1/24/2005,LAS,RNO
1043,3/9/2005,MSP,BIL
1043,4/20/2005,MSP,BIL
1043,10/4/2005,MSP,BIL
1043,8/9/2005,RDU,MSP
1043,5/30/2008,MIA,STL
1044,9/5/2008,SAN,ATL
1044,8/25/2008,FLL,BUF
1044,7/18/2004,MSP,EWR
1044,6/29/2004,SMF,ORD
1044,8/18/2004,DTW,PHX
1044,7/28/2004,BIL,MSP
1044,7/11/2007,BNA,JFK
1044,7/27/2007,MSP,EWR
1044,12/3/2004,DTW,PHX
1044,11/11/2007,LAX,TUS
1044,12/5/2007,SJC,LAX
1044,3/8/2006,DTW,PHX
1044,6/20/2005,BIL,MSP
1044,10/8/2005,DTW,PHX
1044,2/15/2005,PHX,LAX
1044,10/3/2006,TPA,PHL
1044,12/22/2006,MSP,CMH
1045,8/21/2008,CLE,IAH
1045,7/3/2007,ATL,DFW
1045,5/22/2007,CLE,IAH
1045,3/9/2005,IAD,MSP
1045,2/17/2005,ATL,RSW
1045,7/26/2005,JFK,MSP
1045,7/15/2005,MSP,BIL
1045,7/16/2005,ATL,RSW
1045,4/6/2006,CLE,MSP
1045,4/30/2006,PSP,DFW
1045,12/26/2008,LAS,MDW
1045,12/24/2008,SFO,OGG
1045,12/30/2008,ATL,SAN
1045,10/7/2008,CLE,IAH
1045,11/13/2008,CLT,DFW
1045,5/29/2006,CLE,IAH
1045,8/20/2006,IAH,ATL
1045,7/4/2006,PSP,DFW
1045,9/4/2006,PSP,DFW
1046,6/19/2006,CLT,DCA
1046,8/2/2006,IAH,ORD
1046,8/4/2008,IAH,ORD
1046,11/5/2007,CLT,BNA
1046,3/31/2008,BIL,MSP
1046,3/1/2008,BIL,MSP
1046,9/3/2004,MSP,AZO
1046,7/9/2004,AUS,ORD
1046,6/17/2004,CVG,DCA
1046,3/11/2005,BIL,MSP
1046,5/12/2005,MSP,CLT
1046,1/12/2005,MSP,ORD
1046,7/8/2007,BIL,MSP
1046,7/18/2007,BIL,MSP
1046,8/17/2007,CLT,LGA
1046,5/7/2007,BUR,DFW
1046,7/30/2007,BUR,DFW
1046,7/8/2007,BUR,DFW
1046,5/6/2007,BUR,DFW
1046,6/27/2007,BUR,DFW
1046,4/13/2007,BUR,DFW
1046,4/18/2007,BUR,DFW
1046,4/30/2006,BIL,MSP
1046,1/20/2006,IAH,ORD
1046,3/5/2004,BIL,MSP
1046,2/3/2004,MSP,ORD
1046,8/11/2005,PHX,CVG
1046,9/15/2005,SEA,DFW
1047,7/10/2005,ORD,IAH
1047,7/7/2005,ORD,IAH
1047,9/4/2005,CLT,MSP
1047,1/16/2008,SRQ,ATL
1047,4/14/2008,PDX,RNO
1047,5/25/2006,DFW,CVG
1047,12/30/2005,JFK,MSP
1047,12/28/2005,JFK,MSP
1047,12/27/2005,JFK,MSP
1047,5/1/2004,ORD,IAH
1047,4/20/2005,MSP,BIL
1047,11/20/2008,DAY,ATL
1047,12/13/2008,MSP,BIL
1047,11/4/2008,BWI,MSP
1047,12/30/2008,BWI,SAN
1047,8/2/2004,PDX,SLC
1047,10/30/2004,MSP,BIL
1047,1/14/2007,LGA,MIA
1048,4/22/2007,ISP,LAS
1048,9/16/2006,BWI,CMH
1048,8/3/2006,DCA,ATL
1048,7/15/2005,MSP,DFW
1048,9/2/2005,HOU,MSY
1048,9/1/2005,HOU,MSY
1048,8/28/2005,HOU,MSY
1048,8/29/2005,HOU,MSY
1048,8/30/2005,HOU,MSY
1048,8/31/2005,HOU,MSY
1048,8/5/2005,MSP,DFW
1048,7/15/2008,SAT,DAL
1048,6/14/2008,ANC,ORD
1048,2/12/2008,ATL,IAH
1048,10/18/2006,TUS,ATL
1048,11/15/2006,TUS,ATL
1048,10/6/2006,TUS,ATL
1048,11/13/2004,MSP,GRR
1048,12/25/2004,HOU,MSY
1048,4/20/2005,JAC,BIL
1048,5/21/2004,ATL,DTW
1048,8/16/2007,ATL,IAH
1048,6/8/2007,LAS,SAN
1048,7/10/2007,LAS,SAN
1049,7/12/2007,SFO,EWR
1049,8/17/2007,SFO,EWR
1049,5/31/2007,SFO,EWR
1049,8/23/2007,AUS,MDW
1049,7/11/2007,SFO,EWR
1049,6/28/2007,SFO,EWR
1049,10/6/2006,SFO,EWR
1049,7/21/2006,SFO,EWR
1049,6/19/2006,SFO,EWR
1049,3/16/2007,SFO,EWR
1049,3/24/2007,PIT,MSP
1049,2/9/2008,LAX,LIH
1049,3/8/2008,SFO,EWR
1049,1/27/2008,STL,SFO
1049,7/27/2005,SFO,EWR
1049,6/16/2005,SFO,EWR
1049,9/24/2008,SFO,EWR
1049,6/18/2008,SFO,EWR
1049,8/15/2008,SFO,EWR
1049,6/25/2008,SFO,EWR
1049,8/14/2008,SFO,EWR
1049,12/28/2004,DFW,PSP
1049,11/22/2005,SFO,EWR
1049,8/27/2004,CVG,MCI
1049,6/25/2004,SFO,EWR
1049,7/14/2004,SFO,EWR
1049,9/28/2004,BOS,PHL
1049,2/11/2005,DFW,PSP
1049,1/9/2005,DFW,PSP
1049,1/19/2005,MSP,PHL
1049,1/7/2005,DFW,PSP
1049,2/18/2005,DFW,PSP
1049,1/22/2005,MSP,PHL
1049,1/11/2005,DFW,PSP
1049,10/21/2008,ATL,SAN
1049,12/14/2008,SFO,EWR
1049,1/2/2006,PHX,OMA
105,7/23/2005,MSP,PHX
105,7/9/2005,MSP,DEN
105,6/28/2005,MSP,DEN
105,8/5/2005,MSP,PHX
105,10/12/2006,MSP,PHX
105,12/5/2007,JFK,TUS
105,12/4/2007,JFK,TUS
105,6/3/2007,AUS,LAS
105,8/5/2007,BWI,ORD
105,9/12/2006,CVG,ORD
105,12/7/2008,LAS,ATL
105,12/11/2008,OGG,HNL
105,5/27/2004,ATL,DFW
105,1/6/2004,PHL,SEA
105,7/26/2008,LAS,ATL
105,5/1/2005,BUF,ATL
105,1/12/2005,ATL,DFW
105,1/9/2005,PHL,SEA
105,7/30/2004,MDW,MSP
105,7/10/2004,ATL,DFW
105,6/23/2004,MDW,MSP
105,8/10/2004,PHL,SEA
105,10/8/2004,ORD,LAX
1050,10/5/2004,CLT,CHS
1050,7/23/2004,TPA,LGA
1050,8/10/2004,MSP,PIT
1050,9/27/2004,MSY,ATL
1050,7/12/2004,MSY,ATL
1050,7/7/2004,DEN,BWI
1050,7/18/2007,PIT,JFK
1050,11/12/2006,SAN,SLC
1050,8/15/2005,MCO,HOU
1050,7/12/2005,LAS,ORD
1050,7/11/2005,MCO,HOU
1050,5/17/2005,TPA,LGA
1050,7/13/2005,MCO,HOU
1050,8/14/2005,MCO,HOU
1050,7/17/2005,MCO,HOU
1050,7/13/2005,DEN,CLE
1050,2/1/2008,MSY,LGA
1050,4/11/2008,CLE,LGA
1050,4/30/2008,CLE,LGA
1050,5/21/2008,BWI,DEN
1050,2/13/2007,MSP,PIT
1050,2/14/2007,BNA,PVD
1050,2/27/2007,PIT,PHL
1050,4/5/2005,MSP,PIT
1050,12/16/2008,CLE,LGA
1050,12/19/2008,MCO,PVD
1050,6/30/2006,CLE,LGA
1050,6/4/2008,BWI,DEN
1050,8/29/2008,SEA,DFW
1050,7/6/2008,SEA,ATL
1050,8/11/2008,CLT,LGA
1050,9/28/2008,CLE,LGA
1050,4/8/2004,LAX,CLE
1051,2/2/2004,PIT,MSP
1051,2/12/2008,LGA,MSY
1051,7/10/2007,MCO,CLE
1051,5/2/2007,RDU,AUS
1051,8/23/2007,MCO,MDW
1051,2/8/2006,MCO,CLE
1051,6/26/2004,DCA,DFW
1051,8/25/2004,CLT,ORD
1051,6/19/2004,DCA,DFW
1051,5/30/2005,DFW,COS
1051,8/17/2005,ATL,BNA
1051,8/20/2005,DFW,COS
1051,6/17/2008,SAT,DAL
1051,2/7/2005,DFW,COS
1051,3/17/2007,GSO,ATL
1051,9/17/2006,JFK,PIT
1051,10/23/2008,JFK,PIT
1051,11/7/2008,ATL,SEA
1052,10/5/2004,ORD,CLT
1052,5/20/2004,MSY,ORD
1052,4/20/2006,ATL,SNA
1052,2/5/2006,ATL,SNA
1052,12/29/2006,SNA,DFW
1052,10/2/2006,ATL,SNA
1052,6/2/2006,ATL,SNA
1052,6/3/2006,KOA,DEN
1052,8/4/2008,LAX,MDW
1052,7/22/2008,SYR,CLT
1052,6/22/2008,SYR,CLT
1052,2/1/2007,ATL,SNA
1052,2/14/2007,LGA,CLT
1052,12/1/2005,ATL,SNA
1052,12/19/2005,ATL,SNA
1052,5/10/2005,BUR,LAS
1053,3/19/2005,DEN,KOA
1053,5/27/2006,DEN,KOA
1053,6/26/2007,SLC,ORD
1053,1/5/2008,DEN,KOA
1053,3/14/2004,TUS,SAN
1053,7/30/2004,TPA,CVG
1053,5/1/2004,BDL,ATL
1053,9/10/2004,EWR,CMH
1053,12/15/2005,RDU,CLT
1053,12/15/2006,PIT,CLT
1053,11/27/2006,DFW,SNA
1053,12/4/2006,DCA,DFW
1053,10/10/2006,DCA,DFW
1053,11/16/2006,PIT,MSP
1053,7/9/2005,DEN,KOA
1053,7/7/2005,RSW,DFW
1053,7/23/2005,DEN,KOA
1053,7/30/2005,DEN,KOA
1053,7/31/2005,DEN,KOA
1053,8/3/2006,SLC,MCO
1053,7/15/2006,DEN,KOA
1053,9/30/2006,SLC,ORD
1053,7/23/2006,DFW,SNA
1053,8/2/2008,DEN,KOA
1054,4/6/2004,SAN,IAH
1054,3/12/2006,SAN,MDW
1054,1/14/2005,ATL,ORF
1054,12/26/2007,ATL,RDU
1054,8/2/2006,SAN,MDW
1054,8/10/2006,CLT,LGA
1054,9/18/2004,MSP,PIT
1054,6/22/2004,SAN,IAH
1054,7/29/2004,IAD,RDU
1054,1/13/2007,PDX,SMF
1054,11/27/2006,ATL,ORF
1054,12/21/2006,SAN,MDW
1055,11/24/2006,DEN,LAX
1055,4/4/2005,PIT,MSP
1055,4/9/2004,PBI,EWR
1055,5/24/2004,PBI,EWR
1055,6/8/2008,RDU,MDW
1055,6/24/2008,MCO,RDU
1055,1/14/2006,CVG,MCO
1055,4/26/2008,DEN,OGG
1055,3/18/2008,SAT,DAL
1055,12/16/2007,FLL,PVD
1055,10/18/2007,PIT,MSP
1055,12/8/2005,LAX,SFO
1055,12/23/2005,LAX,SFO
1055,8/19/2005,PIT,MSP
1055,8/26/2005,LAX,SFO
1056,8/23/2005,IND,CLT
1056,8/29/2005,ATL,PBI
1056,2/26/2005,MSP,PIT
1056,12/27/2008,ELP,DFW
1056,11/17/2008,MSP,PIT
1056,10/28/2008,SEA,ATL
1056,12/1/2006,ATL,EWR
1056,10/21/2006,ATL,EWR
1056,9/26/2008,SEA,ATL
1056,6/17/2008,BUR,DFW
1056,5/27/2008,BUR,DFW
1056,6/14/2008,PIT,JFK
1056,8/1/2007,SEA,DFW
1056,7/29/2007,SEA,DFW
1056,4/24/2007,SEA,DFW
1056,3/4/2007,LIH,LAX
1056,7/7/2004,BNA,BWI
1056,5/10/2006,DEN,ATL
1056,9/22/2006,BWI,SDF
1057,7/25/2006,DFW,RNO
1057,6/24/2006,SAN,HNL
1057,9/11/2006,BHM,DFW
1057,8/2/2006,BOS,ATL
1057,10/16/2006,TPA,HOU
1057,6/26/2006,BOS,PHL
1057,6/2/2006,BOS,PHL
1057,6/19/2006,JAX,TPA
1057,7/25/2008,ATL,SEA
1057,7/1/2008,ATL,SEA
1057,5/12/2005,PIT,MSP
1057,1/22/2005,DFW,RNO
1057,1/17/2005,DFW,RNO
1057,1/8/2005,DFW,RNO
1057,2/24/2005,MSP,GFK
1057,1/19/2005,DFW,RNO
1057,2/10/2006,TPA,HOU
1057,6/19/2005,CLT,BUF
1057,8/11/2005,SEA,CVG
1057,11/13/2006,BOS,PHL
1057,11/13/2006,PIT,MSP
1057,11/8/2006,BOS,PHL
1057,3/16/2004,BWI,BDL
1057,1/26/2004,PIT,MSP
1057,7/5/2004,MSP,FAR
1057,6/1/2004,MDW,BWI
1057,8/28/2004,ROC,PHL
1057,8/11/2004,MDW,BWI
1057,4/4/2008,SDF,ATL
1057,2/12/2008,LGA,CLE
1057,1/12/2007,HOU,STL
1057,3/30/2007,STL,DFW
1057,8/29/2007,SDF,ATL
1058,7/29/2007,IAH,DCA
1058,6/12/2007,RSW,ATL
1058,12/4/2006,MSP,PIT
1058,11/23/2006,SMF,ONT
1058,1/7/2005,DFW,BHM
1058,1/22/2005,RSW,PHL
1058,3/23/2005,RSW,PHL
1058,1/19/2005,IAH,DCA
1058,7/12/2006,PIT,JFK
1058,7/21/2008,SNA,ORD
1058,8/7/2008,IAH,DCA
1058,5/7/2008,SNA,ORD
1058,8/15/2005,DFW,DCA
1058,3/30/2007,XNA,DFW
1058,3/31/2007,HNL,SAN
1058,2/13/2007,DFW,BHM
1058,2/16/2007,PIT,JFK
1058,12/1/2004,IAH,DCA
1058,12/23/2004,RSW,PHL
1058,10/2/2005,IAD,ORD
1058,11/25/2005,KOA,SFO
1058,4/25/2008,SNA,ORD
1058,12/26/2007,IAH,DCA
1059,10/15/2007,DCA,IAH
1059,9/10/2007,ATL,DFW
1059,6/25/2008,DCA,IAH
1059,6/12/2008,DCA,IAH
1059,5/6/2008,ATL,DFW
1059,3/25/2005,DCA,IAH
1059,9/21/2007,DAL,ABQ
1059,7/23/2007,DTW,SAT
1059,9/5/2007,ABQ,SEA
1059,8/17/2007,DCA,IAH
1059,7/19/2007,DCA,DTW
1059,10/10/2006,ATL,DFW
1059,6/22/2006,DCA,IAH
1059,10/22/2008,DCA,IAH
1059,3/13/2007,DTW,SAT
1059,1/3/2004,CLE,PHX
1059,5/11/2004,DCA,IAH
1059,7/22/2005,DCA,IAH
1059,8/15/2005,DCA,IAH
1059,5/8/2005,DCA,IAH
1059,11/15/2005,DCA,IAH
1059,12/24/2004,DCA,IAH
1059,7/25/2004,DCA,IAH
1059,8/19/2004,ATL,DFW
1059,6/28/2004,DCA,IAH
106,7/25/2004,DFW,ATL
106,7/28/2004,LAX,DFW
106,8/23/2004,DTW,MDW
106,8/2/2004,SEA,PHL
106,8/13/2004,PHX,MSP
106,9/2/2006,SAN,PHL
106,5/16/2006,ANC,LAX
106,6/2/2006,SAN,PHL
106,7/27/2006,LAX,ORD
106,12/15/2007,SFO,MDW
106,7/17/2008,SAN,JFK
106,6/25/2008,ATL,DFW
106,7/27/2008,SAN,JFK
106,6/22/2008,SAN,JFK
106,5/25/2006,SAN,PHL
106,6/13/2007,MSY,HOU
106,9/17/2007,LAX,ORD
106,9/25/2007,LAX,ORD
106,7/17/2007,TUS,JFK
106,6/26/2007,LAX,ORD
106,8/23/2007,LAX,ORD
106,9/15/2007,ONT,MRY
106,1/18/2007,TUS,JFK
106,4/29/2007,SAN,JFK
106,11/22/2008,ANC,SEA
106,4/12/2004,DFW,ATL
106,3/5/2004,SEA,PHL
106,9/23/2005,BNA,HOU
106,8/8/2005,MCI,CLT
106,8/28/2005,BNA,MSY
106,8/17/2005,MDW,BNA
106,9/2/2005,BNA,MSY
106,8/30/2005,BNA,MSY
106,8/29/2005,BNA,MSY
106,9/1/2005,BNA,MSY
1060,5/23/2005,SJU,BOS
1060,8/25/2005,MIA,BWI
1060,4/20/2006,AUS,JFK
1060,3/9/2006,EWR,ATL
1060,4/4/2006,AUS,JFK
1060,10/16/2004,ORD,PHL
1060,6/2/2004,SAN,MDW
1060,8/28/2008,ONT,PHX
1060,5/31/2008,DFW,DCA
1060,8/13/2008,DFW,DCA
1060,12/27/2007,SAN,STL
1060,10/19/2007,STL,LGA
1060,10/4/2007,FLL,ISP
1060,1/17/2004,SAN,MDW
1060,1/4/2004,SAN,MDW
1060,3/14/2004,SMF,SAN
1060,7/18/2007,ISP,MDW
1060,5/31/2007,STL,LGA
1060,8/3/2007,STL,LGA
1060,4/8/2008,AUS,JFK
1060,12/27/2008,IAH,HDN
1060,12/26/2008,IAH,HDN
1060,12/22/2008,IAH,HDN
1060,12/8/2005,SAN,MDW
1060,4/15/2007,STL,LGA
1061,1/16/2007,JFK,HOU
1061,4/24/2007,MCI,DFW
1061,5/4/2007,BHM,PHX
1061,6/28/2008,DCA,DFW
1061,7/8/2008,DCA,DFW
1061,7/30/2008,DCA,DFW
1061,6/20/2008,ATL,SEA
1061,8/9/2008,DCA,DFW
1061,9/27/2005,PHL,FLL
1061,8/5/2005,PHL,FLL
1061,9/28/2005,EWR,DFW
1061,5/31/2005,ORD,TUS
